Date,GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tmean(C),Tmax(C),Tmin(C),Tgmin(C),VapPress(hPa),ET10(C),Rad(MJ/m2),SoilM(%)
2021-02-03,226,11.5,313,0.0,18.3,18.8,10.2,8.7,14.2,16.1,25.08,20.1
2021-02-04,226,11.5,313,0.0,18.3,18.8,10.2,8.7,15.0,16.1,28.2,19.6
2021-02-05,226,11.5,313,0.0,18.8,18.8,10.2,8.7,15.9,16.1,16.87,19.2
2021-02-06,226,11.5,313,0.0,17.5,18.8,10.2,8.7,14.3,16.1,19.07,19.0
2021-02-07,226,11.5,313,0.0,18.0,18.8,10.2,8.7,14.8,16.1,21.19,18.7
2021-02-08,226,11.5,313,0.0,18.2,18.8,10.2,8.7,14.3,16.1,22.17,18.5
2021-02-09,226,11.5,313,0.5,19.8,18.8,10.2,8.7,18.1,16.1,12.24,18.5
2021-02-10,226,11.5,313,5.1,19.3,18.8,10.2,8.7,18.9,16.1,4.81,19.4
2021-02-11,226,11.5,313,0.2,18.1,18.8,10.2,8.7,14.5,16.1,12.9,19.7
2021-02-12,226,11.5,313,0.0,16.7,18.8,10.2,8.7,11.6,16.1,26.96,19.2
2021-02-13,226,11.5,313,0.0,17.1,18.8,10.2,8.7,14.2,16.1,27.96,18.8
2021-02-14,226,11.5,313,4.2,19.2,18.8,10.2,8.7,17.3,16.1,14.09,18.6
2021-02-15,226,11.5,313,75.4,20.2,18.8,10.2,8.7,21.8,16.1,4.7,35.0
2021-02-16,226,11.5,313,4.7,20.4,18.8,10.2,8.7,19.8,16.1,7.01,37.8
2021-02-17,226,11.5,313,0.0,19.4,18.8,10.2,8.7,12.9,16.1,27.21,37.3
2021-02-18,226,11.5,313,0.0,17.5,18.8,10.2,8.7,12.2,16.1,22.65,36.4
2021-02-19,226,11.5,313,0.0,16.6,18.8,10.2,8.7,12.9,16.1,22.78,35.7
2021-02-20,226,11.5,313,0.0,17.5,18.8,10.2,8.7,14.0,16.1,27.95,34.8
2021-02-21,226,11.5,313,0.0,17.5,18.8,10.2,8.7,14.7,16.1,24.08,33.6
2021-02-22,226,11.5,313,0.0,19.2,18.8,10.2,8.7,15.0,16.1,24.2,32.5
2021-02-23,226,11.5,313,0.0,20.8,18.8,10.2,8.7,16.5,16.1,18.34,31.4
2021-02-24,226,11.5,313,0.1,20.6,18.8,10.2,8.7,16.0,16.1,19.28,30.3
2021-02-25,226,11.5,313,0.0,19.7,18.8,10.2,8.7,16.2,16.1,24.57,29.2
2021-02-26,226,11.5,313,0.0,18.2,18.8,10.2,8.7,15.9,16.1,18.51,28.4
2021-02-27,226,11.5,313,0.6,19.2,18.8,10.2,8.7,16.4,16.1,19.13,27.6
2021-02-28,226,11.5,313,0.3,19.3,18.8,10.2,8.7,16.4,16.1,24.87,26.8
2021-03-01,226,11.5,313,6.6,17.9,18.8,10.2,8.7,16.3,16.1,15.92,26.7
2021-03-02,226,11.5,313,2.0,19.5,18.8,10.2,8.7,18.4,16.1,15.69,33.5
2021-03-03,226,11.5,313,12.5,19.2,18.8,10.2,8.7,18.9,16.1,10.63,35.7
2021-03-04,226,11.5,313,2.4,18.7,18.8,10.2,8.7,18.2,16.1,11.4,39.1
2021-03-05,226,11.5,313,0.0,17.4,18.8,10.2,8.7,15.6,16.1,16.71,38.6
2021-03-06,226,11.5,313,0.0,17.3,18.8,10.2,8.7,15.8,16.1,15.99,38.0
2021-03-07,226,11.5,313,0.0,17.9,18.8,10.2,8.7,13.4,16.1,18.25,37.5
2021-03-08,226,11.5,313,0.0,17.7,18.8,10.2,8.7,12.2,16.1,15.63,36.8
2021-03-09,226,11.5,313,0.0,17.3,18.8,10.2,8.7,13.0,16.1,10.44,36.1
2021-03-10,226,11.5,313,0.0,18.2,18.8,10.2,8.7,14.1,16.1,14.03,35.3
2021-03-11,226,11.5,313,8.9,18.9,18.8,10.2,8.7,17.2,16.1,19.2,37.4
2021-03-12,226,11.5,313,0.0,16.6,18.8,10.2,8.7,14.0,16.1,23.3,38.5
2021-03-13,226,11.5,313,0.0,17.3,18.8,10.2,8.7,14.5,16.1,23.07,37.9
2021-03-14,226,11.5,313,0.0,17.0,18.8,10.2,8.7,13.0,16.1,24.4,37.2
2021-03-15,226,11.5,313,2.4,19.0,18.8,10.2,8.7,17.4,16.1,19.52,36.6
2021-03-16,226,11.5,313,0.1,17.4,18.8,10.2,8.7,16.6,16.1,10.82,36.6
2021-03-17,226,11.5,313,0.0,16.8,18.8,10.2,8.7,14.4,16.1,19.13,35.9
2021-03-18,226,11.5,313,0.2,17.7,18.8,10.2,8.7,14.3,16.1,14.34,35.0
2021-03-19,226,11.5,313,0.0,17.3,18.8,10.2,8.7,12.3,16.1,20.05,33.8
2021-03-20,226,11.5,313,0.0,16.1,18.8,10.2,8.7,11.0,16.1,23.62,32.6
2021-03-21,226,11.5,313,0.0,16.0,18.8,10.2,8.7,10.9,16.1,22.64,31.7
2021-03-22,226,11.5,313,0.0,16.3,18.8,10.2,8.7,12.5,16.1,21.53,30.5
2021-03-23,226,11.5,313,0.0,16.2,18.8,10.2,8.7,12.5,16.1,21.73,29.6
2021-03-24,226,11.5,313,0.0,15.3,18.8,10.2,8.7,12.0,16.1,15.91,28.8
2021-03-25,226,11.5,313,0.0,15.6,18.8,10.2,8.7,12.8,16.1,20.41,28.2
2021-03-26,226,11.5,313,0.2,16.5,18.8,10.2,8.7,14.5,16.1,13.71,27.5
2021-03-27,226,11.5,313,0.0,18.9,18.8,10.2,8.7,15.3,16.1,11.92,27.0
2021-03-28,226,11.5,313,0.0,19.4,18.8,10.2,8.7,16.1,16.1,9.22,26.5
2021-03-29,226,11.5,313,1.7,20.1,18.8,10.2,8.7,19.1,16.1,10.67,26.3
2021-03-30,226,11.5,313,0.2,20.2,18.8,10.2,8.7,19.7,16.1,6.26,26.5
2021-03-31,226,11.5,313,5.0,19.5,18.8,10.2,8.7,18.0,16.1,13.65,28.7
2021-04-01,226,11.5,313,15.6,15.1,18.8,10.2,8.7,14.9,16.1,8.97,32.8
2021-04-02,226,11.5,313,0.0,16.7,18.8,10.2,8.7,14.0,16.1,17.76,38.5
2021-04-03,226,11.5,313,0.0,17.2,18.8,10.2,8.7,14.5,16.1,15.81,37.9
2021-04-04,226,11.5,313,0.0,15.2,18.8,10.2,8.7,13.1,16.1,16.85,37.3
2021-04-05,226,11.5,313,0.0,16.1,18.8,10.2,8.7,14.0,16.1,11.51,36.9
2021-04-06,226,11.5,313,0.0,19.1,18.8,10.2,8.7,17.2,16.1,9.78,36.4
2021-04-07,226,11.5,313,0.0,17.3,18.8,10.2,8.7,13.6,16.1,15.11,35.8
2021-04-08,226,11.5,313,0.0,16.1,18.8,10.2,8.7,14.3,16.1,17.08,35.1
2021-04-09,226,11.5,313,0.0,17.7,18.8,10.2,8.7,15.9,16.1,5.32,34.3
2021-04-10,226,11.5,313,34.4,18.6,18.8,10.2,8.7,18.8,16.1,1.28,39.9
2021-04-11,226,11.5,313,1.4,19.7,18.8,10.2,8.7,18.5,16.1,15.76,42.4
2021-04-12,226,11.5,313,0.0,18.2,18.8,10.2,8.7,18.6,16.1,6.99,40.8
2021-04-13,226,11.5,313,0.6,18.1,18.8,10.2,8.7,16.5,16.1,15.61,40.3
2021-04-14,226,11.5,313,9.7,14.5,18.8,10.2,8.7,14.1,16.1,9.28,42.9
2021-04-15,226,11.5,313,0.1,16.0,18.8,10.2,8.7,13.9,16.1,11.62,43.3
2021-04-16,226,11.5,313,3.6,16.6,18.8,10.2,8.7,14.1,16.1,17.04,44.6
2021-04-17,226,11.5,313,5.4,14.6,18.8,10.2,8.7,12.4,16.1,12.47,46.6
2021-04-18,226,11.5,313,0.0,13.2,18.8,10.2,8.7,11.0,16.1,10.52,43.9
2021-04-19,226,11.5,313,0.0,13.7,18.8,10.2,8.7,11.9,16.1,10.98,43.1
2021-04-20,226,11.5,313,14.8,15.9,18.8,10.2,8.7,15.7,16.1,2.3,44.8
2021-04-21,226,11.5,313,0.0,17.2,18.8,10.2,8.7,16.6,16.1,12.1,44.7
2021-04-22,226,11.5,313,0.0,15.2,18.8,10.2,8.7,12.6,16.1,13.03,43.3
2021-04-23,226,11.5,313,1.5,14.3,18.8,10.2,8.7,13.9,16.1,10.27,43.6
2021-04-24,226,11.5,313,1.3,15.6,18.8,10.2,8.7,13.9,16.1,14.15,46.4
2021-04-25,226,11.5,313,0.0,14.3,18.8,10.2,8.7,11.5,16.1,14.6,44.0
2021-04-26,226,11.5,313,0.0,13.4,18.8,10.2,8.7,11.7,16.1,13.7,43.3
2021-04-27,226,11.5,313,9.5,13.0,18.8,10.2,8.7,12.8,16.1,9.87,44.3
2021-04-28,226,11.5,313,1.3,12.4,18.8,10.2,8.7,11.0,16.1,10.38,46.5
2021-04-29,226,11.5,313,0.0,11.2,18.8,10.2,8.7,10.4,16.1,14.28,45.1
2021-04-30,226,11.5,313,0.0,11.9,18.8,10.2,8.7,12.0,16.1,11.73,44.6
2021-05-01,226,11.5,313,0.0,14.3,18.8,10.2,8.7,12.6,16.1,11.89,44.1
2021-05-02,226,11.5,313,0.0,11.0,18.8,10.2,8.7,10.3,16.1,12.89,43.9
2021-05-03,226,11.5,313,0.0,11.7,18.8,10.2,8.7,10.7,16.1,14.22,43.7
2021-05-04,226,11.5,313,0.0,11.1,18.8,10.2,8.7,10.0,16.1,9.12,43.4
2021-05-05,226,11.5,313,0.0,11.9,18.8,10.2,8.7,10.7,16.1,11.18,43.2
2021-05-06,226,11.5,313,0.0,13.4,18.8,10.2,8.7,12.4,16.1,9.79,42.6
2021-05-07,226,11.5,313,0.0,16.1,18.8,10.2,8.7,13.9,16.1,6.92,42.3
2021-05-08,226,11.5,313,0.7,17.3,18.8,10.2,8.7,15.7,16.1,2.28,42.1
2021-05-09,226,11.5,313,1.4,18.3,18.8,10.2,8.7,17.4,16.1,4.16,42.2
2021-05-10,226,11.5,313,1.5,17.7,18.8,10.2,8.7,17.4,16.1,5.6,42.3
2021-05-11,226,11.5,313,1.2,16.5,18.8,10.2,8.7,16.7,16.1,3.83,42.4
2021-05-12,226,11.5,313,22.1,17.3,18.8,10.2,8.7,16.8,17.2,7.81,48.0
2021-05-13,226,11.5,313,0.3,11.2,18.8,10.2,8.7,11.0,14.9,8.05,46.8
2021-05-14,226,11.5,313,0.6,11.5,18.8,10.2,8.7,11.8,13.4,8.49,46.6
2021-05-15,226,11.5,313,15.2,16.2,18.8,10.2,8.7,15.1,15.8,9.66,50.2
2021-05-16,226,11.5,313,0.0,13.5,18.8,10.2,8.7,13.1,14.2,11.02,48.1
2021-05-17,226,11.5,313,5.0,15.2,18.8,10.2,8.7,14.3,15.1,9.86,48.3
2021-05-18,226,11.5,313,5.7,13.8,18.8,10.2,8.7,12.1,13.9,9.97,50.1
2021-05-19,226,11.5,313,1.0,14.4,18.8,10.2,8.7,12.9,13.7,8.68,50.3
2021-05-20,226,11.5,313,1.1,14.3,18.8,10.2,8.7,13.9,14.2,5.16,49.1
2021-05-21,226,11.5,313,0.8,13.8,18.8,10.2,8.7,14.1,14.5,4.07,48.3
2021-05-22,226,11.5,313,0.0,13.4,18.8,10.2,8.7,11.6,14.0,4.54,48.0
2021-05-23,226,11.5,313,0.6,13.3,18.8,10.2,8.7,10.0,13.0,4.16,47.6
2021-05-24,226,11.5,313,0.0,14.3,18.8,10.2,8.7,9.4,12.7,5.25,47.5
2021-05-25,226,11.5,313,0.0,13.8,18.8,10.2,8.7,8.9,12.3,10.2,47.2
2021-05-26,226,11.5,313,0.0,11.6,18.8,10.2,8.7,8.9,11.8,7.42,47.0
2021-05-27,226,11.5,313,0.0,8.4,18.8,10.2,8.7,8.4,10.9,9.91,46.9
2021-05-28,226,11.5,313,0.0,9.1,18.8,10.2,8.7,10.4,10.7,5.7,47.0
2021-05-29,226,11.5,313,2.4,12.4,18.8,10.2,8.7,11.6,11.8,3.3,46.9
2021-05-30,226,11.5,313,8.3,10.2,18.8,10.2,8.7,10.4,11.1,5.86,48.4
2021-05-31,226,11.5,313,1.5,10.6,18.8,10.2,8.7,11.1,11.2,6.6,49.1
2021-06-01,226,11.5,313,0.1,11.8,18.8,10.2,8.7,10.3,11.4,11.12,48.3
2021-06-02,226,11.5,313,0.1,10.4,18.8,10.2,8.7,10.9,10.9,6.42,47.9
2021-06-03,226,11.5,313,0.0,12.2,18.8,10.2,8.7,12.0,12.4,5.64,47.7
2021-06-04,226,11.5,313,0.0,10.8,18.8,10.2,8.7,11.0,12.2,6.15,47.5
2021-06-05,226,11.5,313,0.2,12.7,18.8,10.2,8.7,12.2,11.9,4.96,47.4
2021-06-06,226,11.5,313,17.6,14.7,18.8,10.2,8.7,14.4,13.4,1.73,49.3
2021-06-07,226,11.5,313,32.1,14.5,18.8,10.2,8.7,14.2,13.7,2.04,50.0
2021-06-08,226,11.5,313,9.6,14.5,18.8,10.2,8.7,13.2,13.8,3.97,50.1
2021-06-09,226,11.5,313,5.1,14.8,18.8,10.2,8.7,16.4,14.1,3.06,50.3
2021-06-10,226,11.5,313,1.6,15.7,18.8,10.2,8.7,16.1,14.9,3.92,50.3
2021-06-11,226,11.5,313,0.0,14.8,18.8,10.2,8.7,14.8,14.7,5.82,50.3
2021-06-12,226,11.5,313,0.0,12.8,18.8,10.2,8.7,12.7,13.3,8.1,49.8
2021-06-13,226,11.5,313,1.2,14.8,18.8,10.2,8.7,14.1,13.5,3.2,49.4
2021-06-14,226,11.5,313,8.4,15.7,18.8,10.2,8.7,16.7,14.8,1.63,49.6
2021-06-15,226,11.5,313,0.8,14.7,18.8,10.2,8.7,15.9,14.2,2.87,49.8
2021-06-16,226,11.5,313,0.8,13.5,18.2,8.2,6.3,13.9,13.8,8.93,49.7
2021-06-17,226,11.5,313,2.0,11.9,17.5,7.2,5.8,13.0,12.6,8.94,49.9
2021-06-18,226,11.5,313,0.4,11.3,17.3,4.6,3.5,12.0,12.0,8.33,49.9
2021-06-19,226,11.5,313,11.4,16.4,20.1,13.8,12.0,16.1,14.3,6.97,49.6
2021-06-20,226,11.5,313,14.1,13.2,17.2,10.8,7.8,14.3,14.0,6.15,49.4
2021-06-21,226,11.5,313,0.4,13.6,17.4,10.2,8.3,13.6,13.4,9.7,49.6
2021-06-22,226,11.5,313,0.0,12.8,16.9,6.2,3.5,11.7,12.7,9.39,49.4
2021-06-23,226,11.5,313,0.0,8.6,14.7,3.2,0.6,8.4,10.3,10.7,49.8
2021-06-24,226,11.5,313,0.0,6.9,16.4,1.4,-0.4,8.7,9.1,9.62,49.7
2021-06-25,226,11.5,313,0.0,9.3,16.5,1.7,0.8,10.2,9.7,6.83,49.1
2021-06-26,226,11.5,313,0.0,13.9,17.9,9.3,6.5,13.7,11.7,3.62,48.9
2021-06-27,226,11.5,313,4.7,15.9,18.4,13.9,12.1,15.6,13.7,2.78,48.9
2021-06-28,226,11.5,313,1.3,13.6,16.6,9.7,7.1,13.3,13.3,5.59,50.1
2021-06-29,226,11.5,313,0.8,9.3,12.5,5.5,2.9,8.1,10.6,9.12,50.0
2021-06-30,226,11.5,313,0.0,6.3,14.2,-0.9,-2.0,6.9,8.0,10.12,49.6
2021-07-01,226,11.5,313,0.0,6.9,14.3,0.8,-0.8,8.1,8.0,10.47,49.3
2021-07-02,226,11.5,313,0.0,8.0,14.5,3.0,1.3,9.3,8.4,6.94,49.0
2021-07-03,226,11.5,313,0.0,6.7,14.2,-0.2,-1.4,8.3,8.0,9.53,48.8
2021-07-04,226,11.5,313,0.0,6.4,14.5,0.6,-1.1,8.1,7.7,10.37,48.7
2021-07-05,226,11.5,313,0.0,9.2,15.1,2.6,0.6,9.8,8.6,7.5,48.7
2021-07-06,226,11.5,313,5.2,14.4,16.9,12.6,10.5,13.0,11.3,5.12,48.7
2021-07-07,226,11.5,313,15.8,12.7,15.4,8.2,6.4,13.3,12.5,4.28,50.3
2021-07-08,226,11.5,313,0.0,10.5,14.0,8.3,6.8,10.1,10.5,8.53,50.7
2021-07-09,226,11.5,313,3.7,10.6,14.9,7.8,4.9,11.3,10.4,8.15,50.6
2021-07-10,226,11.5,313,0.7,9.9,15.4,6.0,3.6,10.2,9.8,7.7,50.8
2021-07-11,226,11.5,313,4.0,10.5,13.6,6.8,5.8,10.6,10.0,2.35,50.7
2021-07-12,226,11.5,313,7.0,10.2,11.9,7.4,6.1,10.0,10.1,1.88,50.6
2021-07-13,226,11.5,313,0.0,9.5,14.1,4.2,2.0,8.6,9.1,9.33,50.4
2021-07-14,226,11.5,313,0.0,6.8,13.9,1.5,-0.9,7.8,7.9,11.38,50.6
2021-07-15,226,11.5,313,0.0,8.4,15.9,3.8,2.1,9.2,8.5,9.13,50.4
2021-07-16,226,11.5,313,0.0,11.6,16.8,3.6,1.9,11.4,9.3,5.74,50.3
2021-07-17,226,11.5,313,12.0,15.6,18.2,13.5,12.4,15.6,12.7,0.98,50.1
2021-07-18,226,11.5,313,1.8,14.0,19.4,10.6,8.5,12.8,12.6,7.37,50.2
2021-07-19,226,11.5,313,3.0,12.3,16.1,7.6,6.2,12.0,11.9,9.47,50.2
2021-07-20,226,11.5,313,1.4,9.6,16.0,4.9,3.3,10.2,10.8,10.99,50.3
2021-07-21,226,11.5,313,22.9,10.0,14.7,2.8,2.3,11.9,9.8,1.64,50.3
2021-07-22,226,11.5,313,0.3,12.7,16.8,8.2,6.1,12.9,11.8,8.98,50.4
2021-07-23,226,11.5,313,3.8,9.5,15.8,4.7,3.6,10.8,10.9,8.94,50.3
2021-07-24,226,11.5,313,6.0,9.4,15.6,2.1,1.3,11.3,10.2,8.85,50.2
2021-07-25,226,11.5,313,2.7,13.7,15.4,11.4,10.9,12.6,12.1,5.73,50.1
2021-07-26,226,11.5,313,30.3,13.7,18.2,10.2,8.5,13.8,13.2,6.79,49.8
2021-07-27,226,11.5,313,4.3,11.4,15.3,8.9,6.2,10.6,11.6,10.18,49.9
2021-07-28,226,11.5,313,0.0,11.7,16.7,7.9,5.6,11.2,11.1,10.09,50.3
2021-07-29,226,11.5,313,0.2,11.4,16.6,7.3,6.0,12.5,11.6,7.68,50.3
2021-07-30,226,11.5,313,0.0,11.5,17.3,5.3,4.0,12.3,11.5,8.29,50.3
2021-07-31,226,11.5,313,0.0,14.6,17.2,11.5,10.6,13.1,13.0,7.58,50.2
2021-08-01,226,11.5,313,0.0,12.5,16.4,9.4,6.2,11.3,12.4,10.31,50.0
2021-08-02,226,11.5,313,1.0,11.7,15.6,8.0,5.5,12.3,12.2,9.42,49.7
2021-08-03,226,11.5,313,7.6,11.6,14.2,9.2,7.6,11.0,11.7,7.98,50.0
2021-08-04,226,11.5,313,0.0,10.3,15.3,4.4,2.6,9.9,10.7,12.21,50.2
2021-08-05,226,11.5,313,4.0,12.5,17.4,8.5,7.2,12.9,11.9,5.2,50.1
2021-08-06,226,11.5,313,8.7,12.1,15.9,9.8,7.8,12.4,11.9,7.43,50.0
2021-08-07,226,11.5,313,4.3,12.6,15.8,10.9,8.2,11.6,12.1,9.43,50.0
2021-08-08,226,11.5,313,7.0,10.8,15.4,6.7,4.2,11.2,11.2,8.13,50.0
2021-08-09,226,11.5,313,5.8,8.1,12.4,3.8,2.3,7.6,10.1,12.54,49.9
2021-08-10,226,11.5,313,0.0,8.0,15.0,0.9,-0.8,8.4,8.9,12.03,50.3
2021-08-11,226,11.5,313,1.9,9.8,15.4,4.5,2.7,11.0,9.8,9.26,50.5
2021-08-12,226,11.5,313,0.1,10.6,16.0,6.1,4.0,10.7,10.7,11.57,50.7
2021-08-13,226,11.5,313,3.0,10.5,14.1,7.5,5.6,11.4,10.6,4.36,50.5
2021-08-14,226,11.5,313,1.2,10.5,14.9,5.0,2.9,11.0,10.4,10.92,50.5
2021-08-15,226,11.5,313,0.0,9.7,14.4,5.3,2.9,9.5,10.6,10.36,50.5
2021-08-16,226,11.5,313,0.0,9.6,15.9,5.9,4.2,10.2,10.6,11.59,50.4
2021-08-17,226,11.5,313,4.6,12.0,18.7,6.6,4.6,11.7,11.1,10.19,50.2
2021-08-18,226,11.5,313,4.8,10.8,15.0,7.2,4.6,10.6,11.2,11.24,50.3
2021-08-19,226,11.5,313,0.0,9.6,14.6,4.6,2.5,9.3,10.3,10.64,50.4
2021-08-20,226,11.5,313,1.8,10.2,15.9,4.0,2.2,10.7,10.4,11.68,50.5
2021-08-21,226,11.5,313,10.4,9.7,13.2,5.1,3.3,11.5,10.5,3.48,50.4
2021-08-22,226,11.5,313,0.0,12.1,14.8,8.6,5.8,9.9,11.5,10.7,50.4
2021-08-23,226,11.5,313,0.0,10.6,15.6,4.8,2.5,9.6,11.1,12.14,50.6
2021-08-24,226,11.5,313,0.0,10.9,15.3,5.9,4.0,9.5,11.7,10.47,50.4
2021-08-25,226,11.5,313,0.0,11.9,15.6,8.2,8.5,10.2,12.5,9.67,50.0
2021-08-26,226,11.5,313,0.0,13.3,16.3,9.4,9.6,9.7,13.0,12.68,49.6
2021-08-27,226,11.5,313,4.6,13.8,15.2,12.0,11.0,13.3,13.2,3.45,49.3
2021-08-28,226,11.5,313,10.8,14.8,17.4,13.2,12.4,15.5,14.8,5.32,50.1
2021-08-29,226,11.5,313,7.1,12.9,18.7,8.0,7.1,13.2,14.7,9.68,50.2
2021-08-30,226,11.5,313,11.8,12.4,16.2,6.5,6.6,14.1,13.9,5.11,50.2
2021-08-31,226,11.5,313,11.5,12.7,15.0,11.5,10.8,13.3,14.3,2.85,50.2
2021-09-01,226,11.5,313,2.3,11.3,14.1,10.1,8.1,11.2,13.0,5.38,50.3
2021-09-02,226,11.5,313,1.0,11.1,16.6,6.8,5.7,10.6,13.3,14.24,50.4
2021-09-03,226,11.5,313,1.6,11.4,15.6,6.0,6.0,10.9,13.3,12.15,50.4
2021-09-04,226,11.5,313,0.0,12.1,16.2,8.9,5.4,10.0,13.2,13.43,50.4
2021-09-05,226,11.5,313,0.0,11.4,16.6,6.1,5.2,11.0,13.9,10.76,50.1
2021-09-06,226,11.5,313,3.0,11.3,15.8,5.7,4.5,11.5,13.2,8.01,50.1
2021-09-07,226,11.5,313,6.3,13.9,16.5,11.1,9.5,13.8,14.4,5.09,50.4
2021-09-08,226,11.5,313,12.5,10.0,11.8,7.8,6.4,9.9,12.6,7.63,50.4
2021-09-09,226,11.5,313,0.0,12.1,15.7,7.7,6.1,10.9,12.2,14.39,50.7
2021-09-10,226,11.5,313,4.1,13.9,17.4,10.4,9.9,12.8,13.7,10.32,50.5
2021-09-11,226,11.5,313,8.6,11.4,15.3,7.6,6.4,10.5,13.4,15.22,50.6
2021-09-12,226,11.5,313,0.4,10.2,16.7,4.2,3.1,9.7,12.9,19.79,50.6
2021-09-13,226,11.5,313,0.0,11.6,17.2,3.8,3.0,10.6,12.8,11.95,50.6
2021-09-14,226,11.5,313,5.0,14.2,17.6,11.6,9.2,14.4,14.5,6.64,50.6
2021-09-15,226,11.5,313,14.9,14.4,16.4,12.0,12.8,16.0,15.8,4.63,50.5
2021-09-16,226,11.5,313,31.6,16.1,23.5,13.3,13.5,16.6,17.1,9.51,50.3
2021-09-17,226,11.5,313,11.7,13.3,16.5,9.7,10.1,11.7,16.7,11.05,50.5
2021-09-18,226,11.5,313,0.0,11.0,16.5,5.3,5.3,9.4,15.6,20.96,50.6
2021-09-19,226,11.5,313,0.0,9.8,15.4,2.7,2.6,10.0,13.9,12.13,50.3
2021-09-20,226,11.5,313,0.4,12.8,17.2,8.5,7.1,11.3,14.8,17.97,50.1
2021-09-21,226,11.5,313,0.0,12.0,18.6,6.0,5.1,11.2,14.9,16.24,49.8
2021-09-22,226,11.5,313,8.9,15.2,17.5,10.8,9.6,14.6,15.7,7.38,49.5
2021-09-23,226,11.5,313,54.7,14.3,18.4,10.7,8.9,14.5,16.5,8.28,50.5
2021-09-24,226,11.5,313,1.6,13.7,16.3,10.5,8.3,12.7,15.5,10.75,50.7
2021-09-25,226,11.5,313,0.0,12.6,18.0,7.2,6.1,12.4,15.2,18.44,50.7
2021-09-26,226,11.5,313,1.2,13.8,19.3,10.1,9.8,13.2,16.2,14.81,50.5
2021-09-27,226,11.5,313,0.0,11.1,15.2,7.2,6.4,9.7,15.7,12.47,50.2
2021-09-28,226,11.5,313,0.0,9.8,15.4,3.7,3.5,9.1,14.1,17.31,49.6
2021-09-29,226,11.5,313,1.7,10.7,16.1,5.0,4.0,10.1,13.7,16.83,49.3
2021-09-30,226,11.5,313,1.5,12.7,16.6,8.5,7.5,11.9,14.3,13.83,49.2
2021-10-01,226,11.5,313,0.0,11.6,16.6,7.2,5.8,10.2,14.4,10.95,49.0
2021-10-02,226,11.5,313,0.0,12.8,18.2,9.8,9.6,11.2,16.1,20.02,48.9
2021-10-03,226,11.5,313,1.0,13.6,18.2,7.4,6.7,12.6,16.2,10.47,48.7
2021-10-04,226,11.5,313,8.4,16.2,20.7,12.3,12.0,16.9,17.9,9.98,49.3
2021-10-05,226,11.5,313,1.0,15.8,20.4,11.8,11.2,16.0,18.2,14.8,49.8
2021-10-06,226,11.5,313,0.0,15.9,20.7,11.9,12.8,16.0,18.8,16.59,49.7
2021-10-07,226,11.5,313,40.4,15.3,18.0,13.4,13.3,16.2,18.4,5.08,49.7
2021-10-08,226,11.5,313,9.8,15.0,18.5,12.8,11.8,14.1,17.8,20.59,50.7
2021-10-09,226,11.5,313,0.1,14.3,17.4,11.1,9.9,12.9,17.4,18.62,50.8
2021-10-10,226,11.5,313,0.1,13.2,17.6,8.8,9.4,12.1,16.8,16.91,50.5
2021-10-11,226,11.5,313,1.2,13.4,17.0,9.0,8.6,11.1,16.5,15.24,50.1
2021-10-12,226,11.5,313,13.9,13.5,16.3,9.2,8.3,11.8,16.4,17.34,50.4
2021-10-13,226,11.5,313,1.4,11.1,16.6,6.6,6.1,9.2,14.9,20.97,50.7
2021-10-14,226,11.5,313,0.0,10.8,16.9,4.0,3.9,8.6,15.5,25.51,50.7
2021-10-15,226,11.5,313,0.0,10.9,17.8,4.1,4.3,9.3,16.1,26.79,50.1
2021-10-16,226,11.5,313,0.0,11.7,18.7,3.5,3.8,10.6,16.7,26.57,49.6
2021-10-17,226,11.5,313,1.6,15.9,17.7,13.7,11.9,14.7,17.1,7.37,49.4
2021-10-18,226,11.5,313,13.8,16.7,20.5,12.0,12.0,15.7,18.7,22.29,50.7
2021-10-19,226,11.5,313,0.0,15.3,20.8,10.0,10.0,13.5,18.5,23.11,50.6
2021-10-20,226,11.5,313,0.0,13.3,19.2,6.8,6.9,12.0,18.3,22.95,50.0
2021-10-21,226,11.5,313,7.7,14.3,15.7,11.6,12.6,14.1,17.7,4.69,49.6
2021-10-22,226,11.5,313,10.5,13.8,14.9,12.4,12.4,13.5,16.6,4.15,50.9
2021-10-23,226,11.5,313,15.7,13.6,15.0,11.9,11.8,13.5,16.0,4.81,51.0
2021-10-24,226,11.5,313,31.4,14.9,15.8,13.6,13.5,16.8,16.7,4.92,51.1
2021-10-25,226,11.5,313,4.1,16.7,20.1,15.2,15.2,18.3,18.7,13.16,51.2
2021-10-26,226,11.5,313,0.6,17.4,21.6,14.7,16.0,18.0,20.4,16.7,51.1
2021-10-27,226,11.5,313,0.4,17.5,22.2,14.1,15.2,17.2,21.0,18.57,51.1
2021-10-28,226,11.5,313,13.8,16.7,19.1,14.0,16.0,17.7,20.5,7.99,51.0
2021-10-29,226,11.5,313,0.8,16.3,20.5,13.0,13.4,15.5,20.3,27.45,51.2
2021-10-30,226,11.5,313,10.3,15.7,20.5,12.4,11.8,16.0,19.3,9.12,51.1
2021-10-31,226,11.5,313,6.2,15.9,18.4,10.8,12.0,16.0,19.1,11.45,51.3
2021-11-01,226,11.5,313,0.6,13.6,18.3,9.3,10.0,11.6,18.4,21.78,51.4
